"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
"HR_E_F1_OM_GORA28A_A","28 Feb 23","404-96-916228-34",3.14,100.00,99.99,0.07,1161.54,11765.25,11.72,98.03,99.44,100.00,0.00,52.96,100.00,0.20,0.02,0.04,,12.72,91.89,99.70,0.00,-119.70,86.7404,62.13,,,0.00,657.00,14.81,199.00,203.00,5319.00,5349.00,149.00,212.00,,
,"1 Mar 23","404-96-916228-34",3.00,99.98,99.98,0.04,1032.67,13136.52,11.46,97.60,99.64,100.00,0.00,49.85,100.00,0.00,0.07,0.05,,9.59,98.25,100.00,0.00,-119.82,67.1804,28.62,,,0.00,190.00,13.16,203.00,208.00,4711.00,4728.00,243.00,131.00,,
,"2 Mar 23","404-96-916228-34",3.09,99.98,99.95,0.01,1183.07,13285.01,11.43,96.17,98.94,100.00,0.00,47.84,100.00,0.00,0.12,0.09,,10.75,100.00,100.00,0.00,-119.84,63.2305,28.19,,,0.00,172.00,12.55,201.00,209.00,4584.00,4633.00,450.00,221.00,,
,"3 Mar 23","404-96-916228-34",5.23,100.00,99.98,0.01,908.62,11035.09,11.70,97.97,98.03,100.00,0.00,55.44,100.00,0.00,0.04,0.04,,11.85,96.61,98.31,0.00,-119.81,59.6261,30.41,,,0.00,130.00,14.62,241.00,246.00,4586.00,4678.00,177.00,97.00,,
,"4 Mar 23","404-96-916228-34",2.97,100.00,99.99,0.00,909.99,10769.60,11.64,99.44,99.69,100.00,0.00,49.45,100.00,0.41,0.21,0.07,,9.34,98.97,96.52,0.00,-119.76,61.7581,32.36,,,0.00,319.00,12.59,178.00,179.00,4194.00,4207.00,475.00,97.00,,
"HR_E_F1_OM_GORA28C_C","28 Feb 23","404-96-916228-33",54.67,99.93,100.00,0.00,661.07,7416.97,7.82,98.91,98.99,100.00,0.00,25.64,100.00,0.00,0.12,0.08,,10.90,100.00,100.00,0.00,-119.30,15.9683,14.81,,,0.00,48.00,7.37,272.00,275.00,886.00,895.00,386.00,181.00,,
,"1 Mar 23","404-96-916228-33",66.83,99.95,100.00,0.00,1385.49,8426.21,8.76,99.72,98.13,100.00,0.00,32.12,100.00,0.00,0.13,0.06,,9.73,100.00,98.00,0.00,-119.45,14.6000,14.38,,,0.00,58.00,8.27,709.00,711.00,1052.00,1072.00,352.00,125.00,,
,"2 Mar 23","404-96-916228-33",74.48,99.91,99.96,0.00,965.42,7889.61,7.69,98.85,97.53,100.00,0.00,28.27,100.00,2.00,0.08,0.11,,11.50,99.11,100.00,0.00,-119.40,15.7648,14.32,,,0.00,67.00,6.71,603.00,610.00,1147.00,1176.00,222.00,165.00,,
,"3 Mar 23","404-96-916228-33",62.20,99.95,99.92,0.00,1543.11,17769.88,10.28,99.27,98.57,100.00,0.00,23.25,100.00,1.69,0.05,0.05,,11.55,100.00,98.39,0.00,-119.53,21.6404,15.93,,,0.00,86.00,8.56,410.00,413.00,620.00,629.00,117.00,89.00,,
,"4 Mar 23","404-96-916228-33",58.66,100.00,99.95,0.00,1275.74,6054.10,8.48,98.86,96.72,100.00,0.00,51.32,100.00,0.00,0.04,0.05,,11.61,100.00,100.00,0.00,-119.26,28.8006,18.80,,,0.00,87.00,9.50,261.00,264.00,619.00,640.00,111.00,119.00,,
"HR_E_F3_OM_PATO73A_A","28 Feb 23","404-96-901673-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"1 Mar 23","404-96-901673-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"2 Mar 23","404-96-901673-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"3 Mar 23","404-96-901673-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"4 Mar 23","404-96-901673-1",12.88,99.75,99.47,0.78,3633.08,2269.85,7.05,100.00,,0.00,0.00,72.07,100.00,0.00,0.01,0.37,,6.13,100.00,,0.00,-119.92,8.9530,4.06,,,0.00,24.00,19.53,44.00,44.00,0.00,0.00,19.00,436.00,,
"HR_E_F3_OM_PATO73B_B","28 Feb 23","404-96-901673-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"1 Mar 23","404-96-901673-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"2 Mar 23","404-96-901673-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"3 Mar 23","404-96-901673-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"4 Mar 23","404-96-901673-2",23.30,100.00,100.00,0.00,2776.57,9375.85,9.57,95.00,,0.00,0.00,36.17,100.00,0.00,0.25,0.16,,10.65,100.00,,0.00,-119.95,6.2400,2.45,,,0.00,15.00,7.88,19.00,20.00,0.00,0.00,287.00,194.00,,
"HR_E_F3_OM_PATO73C_C","28 Feb 23","404-96-901673-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"1 Mar 23","404-96-901673-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"2 Mar 23","404-96-901673-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"3 Mar 23","404-96-901673-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"4 Mar 23","404-96-901673-3",21.87,100.00,100.00,0.00,1977.36,1427.64,7.59,100.00,,100.00,0.00,79.74,100.00,0.00,0.28,0.27,,7.08,100.00,,0.00,-119.85,11.0992,5.70,,,0.00,62.00,19.78,39.00,39.00,0.00,0.00,590.00,481.00,,
"HR_E_T1_OM_BZPR19A_L","28 Feb 23","404-96-233844-65",1.70,100.00,99.27,0.05,390.25,3054.93,11.05,94.68,99.81,0.00,0.00,87.62,100.00,0.00,0.01,0.20,,-2.16,100.00,100.00,0.00,-112.52,87.4464,0.76,,,0.00,64.00,63.17,178.00,188.00,525.00,526.00,2.00,8.00,,
,"1 Mar 23","404-96-233844-65",5.55,100.00,99.32,0.00,538.22,5801.58,11.29,99.23,99.75,0.00,0.00,78.28,100.00,0.00,0.01,0.87,,1.88,100.00,100.00,0.00,-114.33,89.6121,0.93,,,0.00,69.00,46.48,129.00,130.00,404.00,405.00,1.00,55.00,,
,"2 Mar 23","404-96-233844-65",3.24,100.00,99.84,0.06,401.67,4294.96,11.26,98.65,99.70,100.00,0.00,82.88,100.00,0.00,0.30,0.01,,8.87,100.00,100.00,0.00,-113.94,84.3302,1.11,,,0.00,94.00,52.78,73.00,74.00,337.00,338.00,49.00,1.00,,
,"3 Mar 23","404-96-233844-65",3.40,100.00,99.76,0.00,592.48,7737.15,11.09,100.00,99.72,100.00,0.00,66.90,100.00,20.00,0.01,0.41,,1.22,100.00,84.76,0.00,-109.36,82.1108,0.77,,,0.00,94.00,61.44,261.00,261.00,715.00,717.00,1.00,15.00,,
,"4 Mar 23","404-96-233844-65",2.18,98.45,99.12,0.05,455.89,5081.54,10.97,98.80,99.84,0.00,0.00,75.25,100.00,0.00,0.02,0.20,,7.74,100.00,100.00,0.00,-108.47,83.5566,0.75,,,0.00,84.00,55.99,164.00,166.00,643.00,644.00,5.00,21.00,,
"HR_E_T1_OM_BZPR19B_B","28 Feb 23","404-96-233844-62",8.53,100.00,99.35,0.04,813.16,6038.74,9.64,98.54,99.72,100.00,0.00,74.69,100.00,0.00,0.63,0.14,,11.75,,100.00,0.00,-113.07,66.9588,0.56,,,0.00,113.00,44.30,270.00,274.00,718.00,720.00,37.00,3.00,,
,"1 Mar 23","404-96-233844-62",9.59,99.65,99.68,0.18,798.86,6197.83,9.90,98.63,99.01,100.00,0.00,67.87,100.00,0.00,0.02,0.00,,15.45,100.00,100.00,0.00,-114.03,63.5391,0.70,,,0.00,89.00,39.14,287.00,291.00,601.00,607.00,5.00,0.00,,
,"2 Mar 23","404-96-233844-62",8.21,100.00,99.21,0.00,761.07,8840.54,9.87,99.20,99.37,0.00,0.00,58.76,99.18,0.00,0.25,0.23,,12.21,,100.00,0.00,-113.36,66.7025,0.54,,,0.00,122.00,35.12,248.00,250.00,476.00,479.00,11.00,3.00,,
,"3 Mar 23","404-96-233844-62",5.66,100.00,99.15,0.04,843.81,7314.06,10.03,99.07,99.68,100.00,0.00,70.48,100.00,0.00,0.12,2.30,,-1.27,,98.81,0.00,-110.09,70.3453,0.50,,,0.00,86.00,37.49,213.00,215.00,617.00,619.00,5.00,25.00,,
,"4 Mar 23","404-96-233844-62",8.10,100.00,99.85,0.00,495.95,6307.32,9.21,99.60,99.71,100.00,0.00,64.84,100.00,0.00,0.81,5.67,,11.77,,100.00,0.00,-109.29,56.7142,0.53,,,0.00,143.00,28.73,252.00,253.00,347.00,348.00,56.00,43.00,,
"HR_E_T1_OM_BZPR19C_C","28 Feb 23","404-96-233844-63",1.04,100.00,99.50,0.04,1450.81,6715.59,10.15,95.35,97.62,0.00,0.00,68.30,100.00,0.00,0.13,0.00,,14.43,,100.00,0.00,-115.69,41.8367,0.28,,,0.00,76.00,31.37,41.00,43.00,575.00,589.00,3.00,0.00,,
,"1 Mar 23","404-96-233844-63",0.70,100.00,100.00,0.15,506.39,6658.96,10.32,100.00,100.00,0.00,0.00,50.47,100.00,0.00,0.52,0.00,,11.47,0.00,100.00,0.00,-114.97,41.5314,0.29,,,0.00,23.00,16.70,38.00,38.00,176.00,176.00,20.00,0.00,,
,"2 Mar 23","404-96-233844-63",0.14,99.28,99.26,0.29,509.85,7072.08,10.42,93.94,99.22,0.00,0.00,74.33,100.00,,0.00,0.17,,10.83,100.00,100.00,0.00,-115.26,39.1986,0.25,,,0.00,59.00,21.27,31.00,33.00,253.00,255.00,0.00,1.00,,
,"3 Mar 23","404-96-233844-63",1.58,100.00,100.00,0.00,841.37,8705.84,9.47,96.64,98.14,0.00,0.00,49.07,100.00,0.00,0.28,0.50,,11.14,100.00,100.00,0.00,-112.20,38.7568,0.27,,,0.00,69.00,22.45,115.00,119.00,370.00,377.00,6.00,3.00,,
,"4 Mar 23","404-96-233844-63",0.67,100.00,99.43,0.00,601.04,8041.42,9.95,100.00,99.33,0.00,0.00,54.95,100.00,0.00,0.00,0.00,,15.86,,100.00,0.00,-112.88,37.1586,0.28,,,0.00,26.00,21.37,61.00,61.00,297.00,299.00,0.00,0.00,,
"HR_E_T1_OM_DDKH46C_C","28 Feb 23","404-96-234546-63",54.38,100.00,99.92,0.07,578.97,6793.72,10.01,97.70,97.90,100.00,0.00,54.04,100.00,0.00,0.20,2.16,,4.26,92.86,100.00,0.00,-108.56,53.0727,7.86,,,0.00,76.00,64.02,807.00,826.00,233.00,238.00,274.00,1047.00,,
,"1 Mar 23","404-96-234546-63",68.48,99.82,99.74,0.14,452.96,7163.05,9.84,98.35,98.39,100.00,0.00,51.60,100.00,0.00,0.09,3.35,,7.63,100.00,100.00,0.00,-107.61,50.2562,7.86,,,0.00,112.00,67.73,893.00,908.00,549.00,558.00,134.00,4011.00,,
,"2 Mar 23","404-96-234546-63",61.39,99.93,99.85,0.12,421.05,7081.02,9.65,97.00,99.68,100.00,0.00,57.93,100.00,0.00,0.24,1.19,,14.66,95.00,100.00,0.00,-106.39,52.2427,6.52,,,0.00,107.00,61.90,906.00,934.00,310.00,311.00,245.00,503.00,,
,"3 Mar 23","404-96-234546-63",57.95,99.88,99.72,0.11,493.80,6452.36,10.01,97.78,99.73,100.00,0.00,57.97,100.00,0.00,0.16,0.78,,12.23,92.59,100.00,0.00,-103.89,49.3161,7.96,,,0.00,109.00,54.46,1012.00,1035.00,370.00,371.00,273.00,889.00,,
,"4 Mar 23","404-96-234546-63",59.34,100.00,99.84,0.13,407.59,7823.89,9.76,98.09,99.38,100.00,0.00,49.92,100.00,0.00,0.04,0.72,,11.86,100.00,98.46,0.00,-103.27,53.5871,7.08,,,0.00,93.00,58.44,822.00,838.00,318.00,320.00,38.00,603.00,,
"HR_E_T1_OM_FRKL37B_B","28 Feb 23","404-96-802837-62",0.60,99.42,97.46,0.13,349.03,6344.94,9.99,97.60,99.66,0.00,0.00,70.22,100.00,0.00,0.02,2.49,,13.46,,,0.00,-108.27,71.1336,0.42,,,0.00,80.00,59.01,489.00,501.00,891.00,894.00,1.00,42.00,,
,"1 Mar 23","404-96-802837-62",1.08,100.00,99.08,0.06,335.69,6824.20,10.25,94.55,99.02,0.00,0.00,68.59,100.00,0.00,0.00,0.05,,-2.11,,100.00,0.00,-105.34,64.8673,0.41,,,0.00,62.00,55.67,538.00,569.00,913.00,922.00,0.00,1.00,,
,"2 Mar 23","404-96-802837-62",0.61,100.00,99.07,0.14,341.42,6010.42,10.07,99.38,99.13,0.00,0.00,53.65,100.00,,0.04,7.22,,0.13,100.00,100.00,0.00,-105.13,59.5514,0.32,,,0.00,77.00,60.00,482.00,485.00,682.00,688.00,1.00,21.00,,
,"3 Mar 23","404-96-802837-62",4.35,100.00,100.00,0.03,701.96,8028.79,9.78,100.00,98.96,100.00,0.00,65.42,100.00,0.00,0.00,0.42,,5.05,100.00,98.65,0.00,-99.92,61.3671,0.31,,,0.00,72.00,43.01,502.00,502.00,285.00,288.00,0.00,2.00,,
,"4 Mar 23","404-96-802837-62",0.78,99.80,99.56,0.04,419.73,6687.18,9.58,99.08,99.34,0.00,0.00,68.75,100.00,0.00,0.03,0.00,,2.34,66.67,98.11,0.00,-97.87,57.8858,0.38,,,0.00,59.00,55.74,647.00,653.00,756.00,761.00,3.00,0.00,,
"HR_E_T1_OM_FRKL37C_C","28 Feb 23","404-96-802837-63",1.44,100.00,100.00,0.00,484.85,8814.23,9.89,99.29,99.43,0.00,0.00,55.82,100.00,0.00,0.00,0.00,,11.36,100.00,100.00,0.00,-114.67,42.5654,0.21,,,0.00,29.00,29.72,280.00,282.00,173.00,174.00,0.00,0.00,,
,"1 Mar 23","404-96-802837-63",2.01,100.00,100.00,0.00,979.63,22055.05,11.59,100.00,100.00,100.00,0.00,33.06,100.00,0.00,0.00,0.07,,9.00,,100.00,0.00,-112.94,42.8331,0.15,,,0.00,20.00,27.25,185.00,185.00,80.00,80.00,0.00,1.00,,
,"2 Mar 23","404-96-802837-63",1.39,100.00,98.65,0.00,478.79,8834.07,10.22,100.00,100.00,0.00,0.00,44.13,100.00,,0.00,0.00,,5.64,,100.00,0.00,-111.89,38.4629,0.12,,,0.00,37.00,37.68,330.00,330.00,183.00,183.00,0.00,0.00,,
,"3 Mar 23","404-96-802837-63",0.37,99.45,100.00,0.05,472.76,8106.51,10.14,98.94,96.95,0.00,0.00,58.98,100.00,0.00,4.16,0.00,,9.92,100.00,100.00,0.00,-109.36,31.8887,0.15,,,0.00,35.00,29.39,375.00,379.00,159.00,164.00,172.00,0.00,,
,"4 Mar 23","404-96-802837-63",0.54,100.00,98.12,0.12,644.94,7864.39,9.45,100.00,100.00,0.00,0.00,50.05,100.00,,2.03,0.00,,10.24,,100.00,0.00,-108.47,25.9539,0.08,,,0.00,23.00,29.96,406.00,406.00,81.00,81.00,13.00,0.00,,
"HR_E_T1_OM_HSA120A_A","28 Feb 23","404-96-801820-61",0.00,100.00,100.00,0.00,2226.37,19170.95,10.99,100.00,99.35,0.00,0.00,17.63,100.00,,0.00,0.36,,14.07,,100.00,0.00,-117.63,12.5161,0.04,,,0.00,14.00,11.65,76.00,76.00,152.00,153.00,0.00,1.00,,
,"1 Mar 23","404-96-801820-61",0.00,100.00,100.00,0.00,685.88,12807.26,10.68,100.00,100.00,0.00,0.00,34.25,100.00,,0.00,0.00,,14.69,100.00,100.00,0.00,-116.55,12.3313,0.08,,,0.00,34.00,20.32,210.00,210.00,62.00,62.00,0.00,0.00,,
,"2 Mar 23","404-96-801820-61",0.00,100.00,100.00,0.00,919.43,15991.33,10.75,100.00,100.00,0.00,0.00,22.45,100.00,,0.78,2.09,,11.52,100.00,100.00,0.00,-116.40,11.9822,0.06,,,0.00,21.00,13.78,137.00,137.00,63.00,63.00,5.00,4.00,,
,"3 Mar 23","404-96-801820-61",0.00,99.46,98.77,0.07,797.61,7429.33,9.64,99.34,98.29,0.00,0.00,43.34,100.00,0.00,0.80,0.87,,9.57,100.00,100.00,0.00,-114.50,13.2708,0.09,,,0.00,29.00,32.92,453.00,456.00,688.00,700.00,10.00,6.00,,
,"4 Mar 23","404-96-801820-61",0.00,100.00,100.00,0.48,576.71,9643.51,9.28,99.31,99.57,0.00,0.00,28.55,100.00,0.00,0.00,5.31,,7.16,100.00,100.00,0.00,-109.14,12.9585,0.14,,,0.00,18.00,12.43,286.00,288.00,233.00,234.00,0.00,359.00,,
"HR_E_T1_OM_HSA120B_B","28 Feb 23","404-96-801820-62",0.00,100.00,98.88,0.09,423.77,8975.89,10.38,99.73,99.56,100.00,0.00,45.42,100.00,0.00,0.34,11.70,,8.34,100.00,100.00,0.00,-111.55,52.4459,0.79,,,0.00,69.00,35.94,366.00,367.00,1140.00,1145.00,62.00,724.00,,
,"1 Mar 23","404-96-801820-62",0.00,99.78,100.00,0.15,741.39,8233.00,9.92,99.78,99.43,100.00,0.00,54.94,100.00,0.00,0.58,15.94,,12.45,100.00,100.00,0.00,-111.46,55.6032,1.17,,,0.00,30.00,41.80,452.00,453.00,1406.00,1414.00,256.00,4474.00,,
,"2 Mar 23","404-96-801820-62",0.00,99.49,99.53,0.19,494.95,10025.77,10.32,99.71,99.47,0.00,0.00,47.65,100.00,0.00,0.52,18.54,,8.52,100.00,100.00,0.00,-110.04,54.9195,0.69,,,0.00,74.00,39.44,343.00,344.00,1123.00,1129.00,74.00,1395.00,,
,"3 Mar 23","404-96-801820-62",0.00,100.00,99.88,0.13,548.40,11834.83,10.12,98.78,99.73,0.00,0.00,43.87,100.00,0.00,0.84,0.26,,9.05,100.00,100.00,0.00,-107.25,49.0594,0.90,,,0.00,71.00,27.23,243.00,246.00,726.00,728.00,361.00,84.00,,
,"4 Mar 23","404-96-801820-62",0.04,100.00,99.90,0.00,799.42,10917.45,9.84,98.99,99.75,100.00,0.00,45.81,100.00,0.00,0.15,11.65,,12.31,100.00,100.00,0.00,-106.21,41.6872,0.38,,,0.00,63.00,19.57,393.00,397.00,799.00,801.00,6.00,486.00,,
"HR_E_T1_OM_HSA120C_C","28 Feb 23","404-96-801820-63",0.24,99.50,100.00,0.00,711.64,9513.24,9.21,98.97,100.00,100.00,0.00,38.37,100.00,0.00,0.39,0.00,,1.20,100.00,100.00,0.00,-117.41,23.3700,0.23,,,0.00,32.00,20.96,192.00,194.00,190.00,190.00,50.00,0.00,,
,"1 Mar 23","404-96-801820-63",0.00,100.00,99.60,0.41,667.50,10436.69,8.87,96.20,99.38,0.00,0.00,65.25,100.00,0.00,0.00,1.55,,9.89,100.00,100.00,0.00,-116.32,32.7488,0.23,,,0.00,32.00,27.20,76.00,79.00,321.00,323.00,0.00,73.00,,
,"2 Mar 23","404-96-801820-63",0.00,100.00,100.00,0.00,931.89,7690.87,8.50,99.11,99.72,0.00,0.00,58.12,100.00,,0.22,0.00,,6.55,,100.00,0.00,-116.27,25.3027,0.14,,,0.00,32.00,25.26,111.00,112.00,351.00,352.00,3.00,0.00,,
,"3 Mar 23","404-96-801820-63",0.91,100.00,99.43,0.00,760.26,7219.11,8.60,98.05,98.22,0.00,0.00,56.33,100.00,0.00,0.22,0.05,,10.98,100.00,100.00,0.00,-115.98,27.8422,0.25,,,0.00,33.00,28.32,201.00,205.00,551.00,561.00,18.00,4.00,,
,"4 Mar 23","404-96-801820-63",1.13,99.46,99.43,0.13,676.59,8520.77,8.51,98.35,99.26,0.00,0.00,64.37,100.00,0.00,0.55,0.12,,0.81,50.00,100.00,0.00,-114.41,28.1831,0.18,,,0.00,37.00,28.48,119.00,121.00,400.00,403.00,17.00,3.00,,
"HR_E_T1_OM_JTLA71A_A","28 Feb 23","404-96-804871-61",31.41,99.78,99.67,0.14,574.93,4560.22,8.78,98.92,98.08,100.00,0.00,79.96,99.51,16.67,0.44,1.00,,7.44,100.00,100.00,0.00,-104.46,105.5481,1.35,,,0.00,204.00,60.41,640.00,647.00,3876.00,3952.00,36.00,32.00,,
,"1 Mar 23","404-96-804871-61",22.78,99.64,99.69,0.09,511.79,4773.98,8.76,99.82,97.46,100.00,0.00,84.24,100.00,0.00,0.00,0.60,,4.96,100.00,99.60,0.00,-105.91,116.7308,1.25,,,0.00,230.00,64.32,551.00,552.00,3410.00,3499.00,0.00,19.00,,
,"2 Mar 23","404-96-804871-61",33.73,99.78,99.40,0.09,467.60,5864.81,8.76,99.76,97.89,100.00,0.00,77.75,99.62,0.00,0.37,1.86,,13.42,100.00,100.00,0.00,-105.30,107.3000,1.24,,,0.00,265.00,62.86,421.00,422.00,3438.00,3512.00,34.00,66.00,,
,"3 Mar 23","404-96-804871-61",24.16,99.93,99.81,0.06,634.27,7497.24,8.92,98.97,98.51,100.00,0.00,71.14,100.00,0.00,1.78,0.20,,6.95,100.00,99.60,0.00,-100.34,93.7752,1.24,,,0.00,215.00,60.48,579.00,585.00,3101.00,3148.00,205.00,9.00,,
,"4 Mar 23","404-96-804871-61",35.06,99.85,99.38,0.25,543.43,5135.58,8.58,99.25,98.63,100.00,0.00,80.27,100.00,0.00,0.20,0.30,,-1.60,100.00,100.00,0.00,-98.87,80.1225,1.28,,,0.00,163.00,61.98,529.00,533.00,3243.00,3288.00,20.00,23.00,,
"HR_E_T1_OM_JTLA71B_B","28 Feb 23","404-96-804871-62",1.15,100.00,99.64,0.00,483.10,5726.32,9.32,98.00,67.29,0.00,0.00,60.82,100.00,0.00,0.72,2.25,,10.87,100.00,100.00,0.00,-109.72,52.4647,0.42,,,0.00,38.00,26.48,393.00,401.00,905.00,1345.00,41.00,66.00,,
,"1 Mar 23","404-96-804871-62",0.74,99.20,99.15,0.02,893.90,6731.39,9.22,97.50,68.44,100.00,0.00,58.17,100.00,0.00,0.26,0.50,,10.84,100.00,100.00,0.00,-108.62,59.7167,0.42,,,0.00,59.00,43.92,547.00,561.00,1069.00,1562.00,11.00,12.00,,
,"2 Mar 23","404-96-804871-62",0.67,100.00,99.41,0.00,490.33,5575.13,9.39,97.67,56.56,100.00,0.00,60.09,100.00,0.00,0.82,2.58,,11.57,100.00,99.19,0.00,-108.98,55.8733,0.42,,,0.00,68.00,36.50,588.00,602.00,884.00,1563.00,46.00,77.00,,
,"3 Mar 23","404-96-804871-62",1.13,100.00,100.00,0.04,402.61,5721.41,9.38,98.36,48.22,100.00,0.00,61.01,100.00,0.00,0.67,2.76,,9.60,100.00,100.00,0.00,-105.12,52.3387,0.47,,,0.00,93.00,37.89,598.00,608.00,896.00,1858.00,29.00,56.00,,
,"4 Mar 23","404-96-804871-62",0.76,100.00,100.00,0.09,486.52,5114.42,9.71,98.32,97.81,100.00,0.00,74.68,100.00,0.00,1.41,0.82,,14.93,100.00,100.00,0.00,-104.40,55.6347,0.42,,,0.00,80.00,32.39,469.00,477.00,1471.00,1504.00,59.00,13.00,,
"HR_E_T1_OM_JTLA71C_C","28 Feb 23","404-96-804871-63",8.68,99.45,99.10,0.02,357.49,1871.79,9.60,96.58,99.16,100.00,0.00,94.31,100.00,5.00,0.34,3.62,,7.30,100.00,98.74,0.00,-108.52,120.5887,2.75,,,0.00,285.00,69.64,536.00,555.00,2118.00,2136.00,164.00,837.00,,
,"1 Mar 23","404-96-804871-63",13.93,99.76,99.83,0.03,489.67,942.47,9.21,97.97,99.22,100.00,0.00,98.33,100.00,22.22,0.27,3.65,,2.63,33.33,99.48,0.00,-107.49,116.1297,2.42,,,0.00,243.00,69.43,964.00,984.00,2173.00,2190.00,110.00,845.00,,
,"2 Mar 23","404-96-804871-63",11.46,99.73,99.56,0.15,352.30,2003.95,9.53,97.73,99.49,100.00,0.00,93.99,100.00,0.00,0.03,0.10,,1.68,100.00,100.00,0.00,-107.99,114.6473,2.94,,,0.00,118.00,69.59,990.00,1013.00,2146.00,2157.00,32.00,89.00,,
,"3 Mar 23","404-96-804871-63",14.15,99.72,99.81,0.16,386.84,1232.00,9.40,96.98,99.44,100.00,0.00,98.07,99.62,6.25,0.32,7.41,,2.76,100.00,99.65,0.00,-103.26,104.7684,2.67,,,0.00,266.00,69.92,1060.00,1093.00,2469.00,2483.00,147.00,1633.00,,
,"4 Mar 23","404-96-804871-63",9.71,99.80,99.80,0.05,328.24,3907.71,10.40,95.35,99.45,0.00,0.00,87.15,100.00,14.29,0.02,0.01,,2.90,100.00,98.98,0.00,-101.85,119.6562,3.33,,,0.00,123.00,61.37,369.00,387.00,901.00,906.00,22.00,10.00,,
"HR_E_T1_OM_KST479B_B","28 Feb 23","404-96-801479-62",,99.94,99.94,0.07,,,10.06,100.00,90.45,100.00,0.00,57.23,100.00,0.00,0.02,16.35,,-1.20,,100.00,0.00,-108.87,70.2873,0.69,,,0.00,131.00,39.88,415.00,415.00,777.00,859.00,1.00,60.00,,
,"1 Mar 23","404-96-801479-62",0.03,99.84,99.92,0.11,378.38,15202.96,10.47,97.46,90.75,0.00,0.00,53.37,100.00,0.00,0.11,1.32,,12.74,100.00,100.00,0.00,-109.94,63.1804,0.64,,,0.00,131.00,46.48,230.00,236.00,1011.00,1114.00,6.00,22.00,,
