"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
"HR_ZQ_F3_OM_KHRA88B_B","15 Feb 23","404-96-905488-2",80.57,99.80,99.79,1.06,2456.48,3911.79,7.51,81.69,98.86,100.00,0.00,69.90,100.00,0.00,0.09,0.50,,2.26,100.00,73.42,0.00,-119.99,40.2763,9.46,,,0.00,48.00,27.80,58.00,71.00,1652.00,1671.00,165.00,622.00,,
,"16 Feb 23","404-96-905488-2",71.72,99.80,100.00,1.55,1846.61,2618.05,7.10,81.82,98.20,100.00,0.00,75.58,100.00,0.00,0.15,2.07,,3.27,78.57,99.07,0.00,-119.99,37.7380,7.84,,,0.00,117.00,25.13,27.00,33.00,817.00,832.00,158.00,1379.00,,
,"17 Feb 23","404-96-905488-2",73.38,99.66,99.65,2.78,1642.76,2882.02,6.50,77.78,98.97,100.00,0.00,68.15,100.00,0.00,0.33,2.56,,1.23,100.00,100.00,0.00,-119.99,33.3318,6.68,,,0.00,40.00,24.99,28.00,36.00,1154.00,1166.00,315.00,1987.00,,
,"18 Feb 23","404-96-905488-2",86.06,99.80,99.79,1.00,1761.01,4294.22,7.80,82.57,99.22,100.00,0.00,71.71,100.00,5.56,0.12,9.93,,3.89,100.00,97.96,0.00,-119.98,42.0872,6.05,,,0.00,123.00,29.34,90.00,109.00,2417.00,2436.00,106.00,2855.00,,
,"19 Feb 23","404-96-905488-2",71.95,99.49,99.83,1.62,1738.72,2401.72,7.30,83.33,99.02,100.00,0.00,81.08,100.00,2.44,0.58,2.25,,1.79,100.00,95.19,0.00,-119.99,38.6995,9.06,,,0.00,112.00,25.41,80.00,96.00,2415.00,2439.00,918.00,2006.00,,
"HR_ZQ_F3_OM_KHRA88C_C","15 Feb 23","404-96-905488-3",65.05,100.00,100.00,0.15,1765.50,6686.46,7.34,97.47,99.63,0.00,0.00,28.90,100.00,0.00,0.02,0.08,,7.15,100.00,100.00,0.00,-119.97,12.2583,4.44,,,0.00,40.00,9.10,77.00,79.00,810.00,813.00,23.00,56.00,,
,"16 Feb 23","404-96-905488-3",34.94,99.80,100.00,0.22,2166.00,10385.03,8.49,97.67,99.14,100.00,0.00,22.78,100.00,0.00,0.06,0.31,,7.55,100.00,100.00,0.00,-119.95,14.7163,4.31,,,0.00,23.00,11.62,168.00,172.00,1147.00,1157.00,31.00,90.00,,
,"17 Feb 23","404-96-905488-3",60.81,100.00,100.00,0.00,1802.40,7360.60,7.82,96.55,99.39,0.00,0.00,38.91,100.00,0.00,0.03,0.08,,8.35,92.86,100.00,0.00,-119.97,16.3329,5.57,,,0.00,34.00,12.28,112.00,116.00,980.00,986.00,36.00,68.00,,
,"18 Feb 23","404-96-905488-3",59.09,100.00,100.00,0.17,2121.81,8881.71,8.22,98.63,99.74,0.00,0.00,20.78,100.00,0.00,0.06,0.23,,6.57,100.00,100.00,0.00,-119.97,11.8132,3.33,,,0.00,26.00,8.56,144.00,146.00,769.00,771.00,25.00,55.00,,
,"19 Feb 23","404-96-905488-3",56.14,100.00,100.00,0.15,2209.81,11042.79,8.59,99.00,99.31,100.00,0.00,25.51,100.00,0.00,0.28,0.04,,3.62,75.00,100.00,0.00,-119.96,12.2986,3.06,,,0.00,12.00,9.11,99.00,100.00,717.00,722.00,120.00,12.00,,
"HR_ZQ_F3_OM_KKRL93A_A","15 Feb 23","404-96-905093-1",29.08,100.00,100.00,0.15,2439.44,10103.66,9.84,100.00,99.71,0.00,0.00,12.02,100.00,0.00,0.02,0.99,,4.99,100.00,100.00,0.00,-119.89,3.6020,0.65,,,0.00,7.00,3.78,36.00,36.00,692.00,694.00,5.00,145.00,,
,"16 Feb 23","404-96-905093-1",24.23,100.00,100.00,0.00,2082.11,12980.91,10.24,98.08,99.86,0.00,0.00,13.30,100.00,0.00,0.02,0.37,,8.75,100.00,100.00,0.00,-119.90,3.6419,0.82,,,0.00,27.00,3.96,51.00,52.00,713.00,714.00,9.00,77.00,,
,"17 Feb 23","404-96-905093-1",27.80,100.00,100.00,1.15,2617.01,13720.65,10.73,100.00,99.88,0.00,0.00,12.64,100.00,0.00,0.07,0.08,,7.19,100.00,100.00,0.00,-119.91,4.1266,0.82,,,0.00,11.00,3.08,25.00,25.00,867.00,868.00,13.00,9.00,,
,"18 Feb 23","404-96-905093-1",18.38,99.36,100.00,1.67,5705.79,12254.89,10.69,100.00,99.85,0.00,0.00,8.92,100.00,0.00,0.00,0.00,,10.03,,100.00,0.00,-119.87,3.6277,0.76,,,0.00,7.00,4.66,35.00,35.00,662.00,663.00,0.00,0.00,,
,"19 Feb 23","404-96-905093-1",31.01,99.10,100.00,0.00,1949.31,9413.51,9.86,98.08,99.78,0.00,0.00,16.13,100.00,0.00,0.39,0.14,,8.22,66.67,100.00,0.00,-119.81,5.2996,1.03,,,0.00,12.00,4.25,51.00,52.00,906.00,908.00,98.00,21.00,,
"HR_ZQ_F3_OM_KKRL93B_B","15 Feb 23","404-96-905093-2",82.25,100.00,100.00,2.58,2195.13,9761.05,8.17,100.00,100.00,0.00,0.00,12.10,100.00,0.00,0.02,1.60,,8.64,100.00,94.44,0.00,-119.90,2.2499,0.30,,,0.00,8.00,2.56,30.00,30.00,546.00,546.00,2.00,50.00,,
,"16 Feb 23","404-96-905093-2",65.96,99.22,99.53,1.20,2488.88,9509.49,7.66,93.44,99.70,0.00,0.00,17.14,100.00,,0.12,0.12,,9.63,100.00,100.00,0.00,-119.87,3.7354,0.53,,,0.00,7.00,4.45,57.00,61.00,1004.00,1007.00,13.00,17.00,,
,"17 Feb 23","404-96-905093-2",67.72,100.00,100.00,0.50,1608.67,11272.40,7.68,97.37,100.00,0.00,0.00,14.34,100.00,0.00,0.00,0.00,,8.62,100.00,,0.00,-119.91,3.5988,0.28,,,0.00,4.00,3.01,37.00,38.00,680.00,680.00,0.00,0.00,,
,"18 Feb 23","404-96-905093-2",71.38,100.00,100.00,0.97,1948.70,6069.44,7.12,98.51,99.82,0.00,0.00,13.58,100.00,,0.03,0.01,,8.26,100.00,100.00,0.00,-119.86,3.1495,0.40,,,0.00,1.00,4.05,66.00,67.00,1089.00,1091.00,4.00,1.00,,
,"19 Feb 23","404-96-905093-2",63.36,97.92,99.62,1.47,2135.94,8897.19,7.13,98.08,99.61,0.00,0.00,11.94,100.00,20.00,1.00,1.78,,9.72,100.00,94.12,0.00,-119.80,3.3951,0.22,,,0.00,11.00,2.89,51.00,52.00,769.00,772.00,43.00,33.00,,
"HR_ZQ_F3_OM_KKRL93C_C","15 Feb 23","404-96-905093-3",30.74,100.00,98.58,0.54,1995.17,8932.14,8.91,100.00,99.79,0.00,0.00,10.08,100.00,0.00,0.10,4.05,,6.52,100.00,100.00,0.00,-119.11,2.4774,0.51,,,0.00,13.00,3.04,54.00,54.00,933.00,935.00,10.00,194.00,,
,"16 Feb 23","404-96-905093-3",19.90,100.00,100.00,0.00,1661.78,11408.51,9.43,96.67,98.51,0.00,0.00,14.92,100.00,0.00,0.01,0.05,,7.73,100.00,100.00,0.00,-119.31,3.4771,0.58,,,0.00,8.00,3.10,29.00,30.00,794.00,806.00,1.00,5.00,,
,"17 Feb 23","404-96-905093-3",15.69,100.00,99.50,0.00,1828.35,12141.84,8.83,98.97,99.21,100.00,0.00,10.91,100.00,0.00,0.17,0.47,,11.60,100.00,100.00,0.00,-119.36,3.1777,0.46,,,0.00,6.00,3.12,96.00,97.00,1384.00,1395.00,25.00,48.00,,
,"18 Feb 23","404-96-905093-3",4.48,100.00,100.00,0.70,2426.74,13954.61,9.21,98.44,98.44,0.00,0.00,11.05,100.00,0.00,0.11,0.35,,11.22,100.00,100.00,0.00,-119.26,3.9950,0.50,,,0.00,12.00,2.74,63.00,64.00,1008.00,1024.00,15.00,27.00,,
,"19 Feb 23","404-96-905093-3",6.86,100.00,100.00,0.53,1978.38,8219.56,8.44,98.59,98.88,0.00,0.00,12.93,100.00,0.00,1.18,0.41,,10.83,100.00,95.00,0.00,-119.24,2.9522,0.39,,,0.00,5.00,3.05,70.00,71.00,1236.00,1250.00,108.00,16.00,,
"HR_ZQ_F3_OM_KOLA36A_A","15 Feb 23","404-96-245136-1",21.61,100.00,100.00,0.00,2125.35,8206.60,7.63,96.77,34.72,0.00,0.00,23.25,100.00,0.00,0.04,0.05,,12.04,92.31,100.00,0.00,-118.66,5.1856,3.12,,,0.00,10.00,3.99,30.00,31.00,25.00,72.00,45.00,36.00,,
,"16 Feb 23","404-96-245136-1",46.45,98.65,100.00,1.99,2691.65,11987.04,8.12,95.16,96.77,0.00,0.00,13.58,100.00,0.00,0.00,0.02,,9.79,80.00,100.00,0.00,-119.31,5.0078,2.46,,,0.00,11.00,3.44,59.00,62.00,30.00,31.00,2.00,17.00,,
,"17 Feb 23","404-96-245136-1",24.35,100.00,100.00,12.66,2392.33,10758.62,7.72,83.33,100.00,0.00,0.00,17.24,100.00,0.00,0.14,0.05,,12.46,100.00,100.00,0.00,-119.13,7.5733,2.03,,,0.00,8.00,4.92,10.00,12.00,10.00,10.00,73.00,20.00,,
,"18 Feb 23","404-96-245136-1",46.65,100.00,100.00,1.43,3161.94,11807.59,8.18,92.59,74.24,0.00,0.00,21.56,100.00,28.57,0.05,0.05,,14.48,100.00,100.00,0.00,-119.11,6.9786,2.84,,,0.00,5.00,3.99,75.00,81.00,49.00,66.00,71.00,46.00,,
,"19 Feb 23","404-96-245136-1",27.50,100.00,100.00,1.56,3904.45,7348.88,7.81,100.00,29.85,0.00,0.00,21.57,100.00,0.00,0.06,0.11,,13.37,100.00,83.33,0.00,-118.93,8.0825,3.70,,,0.00,11.00,5.73,52.00,52.00,20.00,67.00,48.00,90.00,,
"HR_ZQ_F3_OM_KOLA36B_B","15 Feb 23","404-96-245136-2",82.88,100.00,99.42,0.39,3238.93,6808.52,7.11,100.00,58.56,0.00,0.00,32.08,100.00,0.00,0.02,0.24,,11.60,100.00,50.00,0.00,-119.07,6.4596,3.28,,,0.00,21.00,7.21,66.00,66.00,65.00,111.00,19.00,155.00,,
,"16 Feb 23","404-96-245136-2",72.69,100.00,100.00,0.29,1995.92,9255.94,6.40,97.27,67.21,100.00,0.00,26.62,100.00,0.00,0.22,0.13,,8.71,100.00,100.00,0.00,-119.39,7.7817,2.03,,,0.00,3.00,3.68,107.00,110.00,41.00,61.00,110.00,51.00,,
,"17 Feb 23","404-96-245136-2",76.71,97.30,100.00,0.00,2944.78,6663.90,7.12,99.02,37.88,0.00,0.00,23.92,100.00,0.00,0.16,0.20,,9.22,100.00,100.00,0.00,-119.37,7.1814,2.46,,,0.00,7.00,4.41,101.00,102.00,25.00,66.00,98.00,94.00,,
,"18 Feb 23","404-96-245136-2",63.78,100.00,100.00,0.66,3557.16,11482.97,7.56,96.19,96.43,0.00,0.00,20.19,100.00,10.00,0.03,0.10,,13.61,100.00,,0.00,-119.39,8.5598,2.58,,,0.00,8.00,8.71,101.00,105.00,27.00,28.00,30.00,67.00,,
,"19 Feb 23","404-96-245136-2",74.56,100.00,98.37,1.51,2965.57,8453.10,7.73,98.73,95.59,0.00,0.00,24.44,100.00,0.00,0.02,0.07,,12.20,95.83,100.00,0.00,-119.01,8.9217,3.69,,,0.00,5.00,4.48,78.00,79.00,65.00,68.00,40.00,101.00,,
"HR_ZQ_F3_OM_KOLA36C_C","15 Feb 23","404-96-245136-3",94.81,99.48,100.00,0.33,2721.41,1589.54,5.06,98.02,94.52,100.00,0.00,68.87,100.00,0.00,0.03,0.13,,8.87,100.00,100.00,0.00,-119.10,11.3133,3.04,,,0.00,30.00,9.17,297.00,303.00,328.00,347.00,24.00,70.00,,
,"16 Feb 23","404-96-245136-3",90.42,100.00,98.02,0.41,2481.68,2346.72,5.16,96.55,91.28,100.00,0.00,48.59,100.00,0.00,0.36,0.26,,9.27,96.30,83.33,0.00,-119.28,10.5039,2.88,,,0.00,19.00,10.97,252.00,261.00,199.00,218.00,221.00,132.00,,
,"17 Feb 23","404-96-245136-3",80.48,99.34,99.60,0.20,2238.41,6455.99,6.72,98.62,62.25,100.00,0.00,34.25,,0.00,0.09,0.10,,2.79,100.00,100.00,,-119.24,11.1107,4.15,,,0.00,0.00,6.92,429.00,435.00,155.00,249.00,85.00,32.00,,
,"18 Feb 23","404-96-245136-3",75.56,100.00,99.74,0.27,1656.32,4314.11,5.76,97.24,70.73,0.00,0.00,59.97,100.00,0.00,0.01,0.20,,8.07,100.00,100.00,0.00,-119.16,11.6973,3.73,,,0.00,5.00,8.77,247.00,254.00,145.00,205.00,4.00,27.00,,
,"19 Feb 23","404-96-245136-3",90.74,100.00,100.00,0.31,3025.36,1833.91,5.16,97.35,99.61,0.00,0.00,54.43,100.00,0.00,0.06,0.17,,8.33,91.89,71.43,0.00,-118.88,10.6668,3.60,,,0.00,23.00,10.81,440.00,452.00,255.00,256.00,40.00,92.00,,
"HR_ZQ_F3_OM_KURA08A_A","15 Feb 23","404-96-902908-1",13.49,100.00,100.00,0.45,1538.28,3836.23,7.23,100.00,98.78,100.00,0.00,18.19,100.00,0.00,0.01,0.31,,13.81,100.00,100.00,0.00,-119.30,1.8578,1.21,,,0.00,2.00,4.13,191.00,191.00,81.00,82.00,3.00,107.00,,
,"16 Feb 23","404-96-902908-1",7.39,100.00,99.39,0.00,2586.65,7070.60,7.42,100.00,87.50,0.00,0.00,14.80,100.00,0.00,0.04,0.20,,8.59,100.00,100.00,0.00,-119.68,2.2156,1.03,,,0.00,8.00,3.85,117.00,117.00,49.00,56.00,11.00,52.00,,
,"17 Feb 23","404-96-902908-1",5.98,100.00,100.00,0.00,1804.43,7759.63,7.55,100.00,97.14,0.00,0.00,13.74,,,0.10,0.11,,9.47,100.00,,,-119.47,2.9535,0.53,,,0.00,0.00,2.62,121.00,121.00,34.00,35.00,11.00,15.00,,
,"18 Feb 23","404-96-902908-1",4.69,100.00,100.00,0.00,3390.92,8009.21,8.37,96.09,97.01,0.00,0.00,18.17,100.00,0.00,0.26,0.22,,7.58,,100.00,0.00,-119.06,3.9689,0.58,,,0.00,1.00,4.20,123.00,128.00,65.00,67.00,30.00,27.00,,
,"19 Feb 23","404-96-902908-1",8.82,100.00,99.59,0.00,7953.90,7064.52,8.72,100.00,96.55,0.00,0.00,11.67,100.00,0.00,0.01,0.04,,10.42,100.00,100.00,0.00,-119.36,3.6526,1.61,,,0.00,4.00,4.01,165.00,165.00,112.00,116.00,12.00,39.00,,
"HR_ZQ_F3_OM_KURA08B_B","15 Feb 23","404-96-902908-2",81.21,100.00,100.00,0.00,1628.77,4876.52,4.79,95.59,93.55,0.00,0.00,14.12,100.00,9.09,0.17,0.37,,5.64,90.32,25.00,0.00,-119.98,0.9705,1.02,,,0.00,4.00,2.36,65.00,68.00,29.00,31.00,53.00,107.00,,
,"16 Feb 23","404-96-902908-2",74.71,100.00,100.00,0.00,1829.41,6552.99,6.34,95.18,89.02,0.00,0.00,12.94,100.00,0.00,0.09,0.11,,10.51,100.00,87.50,0.00,-120.00,2.0807,1.98,,,0.00,4.00,2.86,79.00,83.00,73.00,82.00,49.00,65.00,,
,"17 Feb 23","404-96-902908-2",57.33,100.00,100.00,0.46,2195.54,6021.66,6.86,98.06,100.00,0.00,0.00,14.05,100.00,0.00,0.05,0.16,,13.35,93.75,100.00,0.00,-119.99,2.1127,1.17,,,0.00,2.00,2.48,101.00,103.00,36.00,36.00,21.00,54.00,,
,"18 Feb 23","404-96-902908-2",57.14,100.00,100.00,0.85,2288.68,7720.57,6.75,100.00,90.00,100.00,0.00,17.63,100.00,0.00,0.11,0.14,,12.43,91.30,100.00,0.00,-119.97,3.8533,1.79,,,0.00,9.00,2.23,31.00,31.00,18.00,20.00,39.00,34.00,,
,"19 Feb 23","404-96-902908-2",89.60,100.00,100.00,0.00,1756.12,5041.54,6.24,97.73,87.50,0.00,0.00,20.07,100.00,0.00,0.01,0.02,,14.73,,,0.00,-119.99,2.6992,1.26,,,0.00,4.00,3.54,43.00,44.00,42.00,48.00,2.00,3.00,,
"HR_ZQ_F3_OM_KURA08C_C","15 Feb 23","404-96-902908-3",4.80,100.00,100.00,0.96,1961.87,6311.52,8.03,99.23,85.44,0.00,0.00,35.33,100.00,0.00,0.01,0.12,,6.84,100.00,100.00,0.00,-119.65,10.1261,3.34,,,0.00,18.00,12.33,258.00,260.00,176.00,206.00,8.00,65.00,,
,"16 Feb 23","404-96-902908-3",2.14,100.00,99.36,0.26,2282.02,6883.96,8.24,97.88,75.29,0.00,0.00,35.41,100.00,0.00,0.11,2.24,,7.16,100.00,100.00,0.00,-119.83,12.7160,4.47,,,0.00,13.00,10.76,277.00,283.00,192.00,255.00,164.00,2169.00,,
,"17 Feb 23","404-96-902908-3",2.33,100.00,100.00,0.00,1928.95,6416.63,7.86,97.66,97.13,0.00,0.00,44.65,100.00,0.00,0.29,0.19,,9.27,100.00,100.00,0.00,-119.62,14.5188,5.43,,,0.00,2.00,14.09,125.00,128.00,203.00,209.00,419.00,216.00,,
,"18 Feb 23","404-96-902908-3",2.64,100.00,100.00,0.81,2319.55,5010.46,7.79,100.00,96.36,0.00,0.00,41.29,100.00,0.00,0.41,0.60,,10.67,100.00,100.00,0.00,-118.28,14.7532,2.41,,,0.00,10.00,18.52,301.00,301.00,265.00,275.00,150.00,167.00,,
,"19 Feb 23","404-96-902908-3",3.54,100.00,100.00,0.89,1435.94,5943.34,8.08,99.62,79.36,0.00,0.00,45.80,100.00,0.00,0.04,0.18,,6.19,100.00,100.00,0.00,-119.44,15.9914,3.30,,,0.00,18.00,12.79,264.00,265.00,223.00,281.00,26.00,83.00,,
"HR_ZQ_F3_OM_LEDA99A_A","15 Feb 23","404-96-904099-1",33.42,100.00,100.00,0.43,842.64,7294.63,8.32,95.83,98.81,0.00,0.00,34.17,100.00,0.00,0.02,0.17,,6.33,100.00,98.67,0.00,-119.99,7.5248,4.57,,,0.00,15.00,6.98,46.00,48.00,83.00,84.00,39.00,210.00,,
,"16 Feb 23","404-96-904099-1",44.09,100.00,100.00,0.35,1134.34,16071.53,8.82,97.01,99.39,0.00,0.00,15.24,100.00,0.00,0.60,0.89,,5.39,93.75,100.00,0.00,-119.99,7.3369,4.97,,,0.00,17.00,4.28,65.00,67.00,162.00,163.00,380.00,353.00,,
,"17 Feb 23","404-96-904099-1",31.60,100.00,100.00,1.26,1178.80,5942.77,7.98,94.87,99.64,0.00,0.00,31.74,100.00,0.00,,,,3.09,,,0.00,-119.98,6.8350,8.81,,,0.00,12.00,7.18,74.00,78.00,277.00,278.00,0.00,0.00,,
,"18 Feb 23","404-96-904099-1",32.41,100.00,100.00,0.91,1199.84,7421.63,8.52,98.73,98.10,0.00,0.00,20.43,100.00,0.00,0.09,0.23,,4.94,90.91,100.00,0.00,-119.98,8.5163,5.11,,,0.00,19.00,6.89,78.00,79.00,206.00,210.00,87.00,122.00,,
,"19 Feb 23","404-96-904099-1",28.78,100.00,99.20,0.44,1185.13,2872.96,8.48,95.59,99.45,100.00,0.00,20.70,100.00,0.00,0.08,0.14,,6.03,100.00,100.00,0.00,-119.98,6.4447,3.43,,,0.00,16.00,5.52,65.00,68.00,180.00,181.00,90.00,72.00,,
"HR_ZQ_F3_OM_LEDA99B_B","15 Feb 23","404-96-904099-2",46.25,100.00,99.46,0.00,663.53,8767.60,8.27,99.01,99.28,0.00,0.00,14.68,100.00,0.00,1.03,0.08,,7.50,86.96,100.00,0.00,-119.99,3.7340,6.23,,,0.00,16.00,3.70,100.00,101.00,274.00,276.00,877.00,45.00,,
,"16 Feb 23","404-96-904099-2",38.16,99.38,98.17,0.17,1009.15,6760.16,7.31,100.00,99.51,0.00,0.00,12.17,100.00,0.00,0.01,0.18,,9.25,96.67,98.78,0.00,-119.99,3.0611,4.72,,,0.00,13.00,3.52,98.00,98.00,205.00,206.00,11.00,87.00,,
,"17 Feb 23","404-96-904099-2",35.90,99.57,99.44,0.26,2283.81,16714.85,9.57,100.00,98.24,0.00,0.00,7.42,100.00,0.00,0.04,0.01,,10.86,100.00,100.00,0.00,-119.98,3.3993,6.49,,,0.00,9.00,2.61,119.00,119.00,334.00,340.00,27.00,2.00,,
,"18 Feb 23","404-96-904099-2",41.17,100.00,100.00,0.23,2058.82,11302.39,9.21,97.58,98.70,0.00,0.00,11.55,100.00,0.00,0.00,0.00,,9.80,100.00,100.00,0.00,-119.97,3.8031,4.51,,,0.00,5.00,3.52,121.00,124.00,455.00,461.00,0.00,0.00,,
,"19 Feb 23","404-96-904099-2",51.18,100.00,100.00,0.57,1772.61,8047.38,7.37,94.21,99.65,0.00,0.00,11.86,100.00,0.00,0.15,0.13,,7.87,73.68,100.00,0.00,-119.98,2.9287,3.91,,,0.00,11.00,3.57,114.00,121.00,287.00,288.00,108.00,50.00,,
"HR_ZQ_F3_OM_LEDA99C_C","15 Feb 23","404-96-904099-3",30.43,100.00,100.00,0.43,970.16,6991.96,9.44,99.67,100.00,0.00,0.00,21.68,100.00,0.00,0.01,0.15,,5.19,97.56,100.00,0.00,-119.98,6.4129,9.14,,,0.00,37.00,6.28,305.00,306.00,251.00,251.00,13.00,221.00,,
,"16 Feb 23","404-96-904099-3",35.38,100.00,100.00,0.16,1428.93,9739.23,9.93,99.55,99.35,0.00,0.00,28.04,100.00,0.00,0.00,0.13,,11.53,100.00,100.00,0.00,-119.98,7.1088,9.95,,,0.00,8.00,5.55,222.00,223.00,304.00,306.00,2.00,176.00,,
,"17 Feb 23","404-96-904099-3",34.21,100.00,100.00,0.00,4857.32,9855.93,9.06,100.00,100.00,100.00,0.00,16.88,100.00,0.00,0.01,0.16,,8.21,100.00,100.00,0.00,-119.98,6.6878,9.10,,,0.00,14.00,5.75,107.00,107.00,147.00,147.00,7.00,137.00,,
,"18 Feb 23","404-96-904099-3",26.88,100.00,99.64,0.00,1534.77,8699.53,8.79,99.12,99.70,0.00,0.00,19.45,100.00,0.00,0.00,0.01,,12.43,,100.00,0.00,-119.99,7.2610,10.29,,,0.00,2.00,4.81,225.00,227.00,327.00,328.00,0.00,3.00,,
,"19 Feb 23","404-96-904099-3",37.78,100.00,100.00,0.00,3357.26,15838.53,9.59,98.99,100.00,0.00,0.00,14.53,100.00,0.00,0.02,0.07,,5.35,100.00,100.00,0.00,-119.99,8.1880,9.42,,,0.00,16.00,5.67,98.00,99.00,167.00,167.00,41.00,103.00,,
"HR_ZQ_F3_OM_LHKR71A_A","15 Feb 23","404-96-905171-1",67.39,99.85,99.49,0.58,1882.02,4148.55,7.05,88.83,99.27,100.00,0.00,43.69,96.55,0.00,0.08,0.80,,7.00,83.33,97.56,0.00,-118.35,10.6524,12.22,,,0.00,39.00,12.06,334.00,376.00,1499.00,1510.00,186.00,1348.00,,
,"16 Feb 23","404-96-905171-1",64.07,99.56,99.73,0.44,1950.26,5574.99,7.12,90.36,99.58,0.00,0.00,39.35,100.00,0.00,0.12,0.73,,6.27,88.00,97.78,0.00,-118.47,12.8565,10.12,,,0.00,55.00,10.25,253.00,280.00,944.00,948.00,100.00,601.00,,
,"17 Feb 23","404-96-905171-1",70.83,99.77,99.60,0.47,1631.25,4787.97,6.87,90.03,99.28,0.00,0.00,46.90,100.00,0.00,0.08,1.36,,7.70,95.83,97.37,0.00,-118.26,15.1283,13.78,,,0.00,56.00,12.81,316.00,351.00,1383.00,1393.00,192.00,1368.00,,
,"18 Feb 23","404-96-905171-1",81.53,99.44,99.52,0.44,1883.44,3520.72,6.59,65.50,99.18,0.00,0.00,57.58,100.00,0.00,0.12,4.55,,7.22,88.10,98.28,0.00,-118.33,20.6546,16.40,,,0.00,96.00,16.97,374.00,571.00,1931.00,1947.00,208.00,5367.00,,
,"19 Feb 23","404-96-905171-1",78.23,99.10,100.00,0.00,1868.28,10554.32,7.59,100.00,100.00,0.00,0.00,38.78,100.00,0.00,0.18,0.41,,7.20,86.79,99.11,0.00,-118.70,15.4308,13.08,,,0.00,125.00,4.58,86.00,86.00,221.00,221.00,330.00,396.00,,
"HR_ZQ_F3_OM_LHKR71B_B","15 Feb 23","404-96-905171-2",88.81,99.86,100.00,0.75,2089.37,5983.54,8.15,96.89,99.38,100.00,0.00,26.82,100.00,0.00,0.01,0.23,,7.26,83.33,100.00,0.00,-118.98,11.8525,4.66,,,0.00,18.00,7.19,343.00,354.00,1272.00,1280.00,10.00,138.00,,
,"16 Feb 23","404-96-905171-2",72.28,99.67,99.63,0.44,2224.53,6626.92,8.48,97.45,98.94,0.00,0.00,31.24,100.00,0.00,0.03,0.10,,6.01,75.00,100.00,0.00,-119.10,10.5786,4.51,,,0.00,39.00,8.72,229.00,235.00,1022.00,1033.00,27.00,41.00,,
,"17 Feb 23","404-96-905171-2",79.85,99.71,100.00,0.25,2210.14,6211.95,7.53,96.93,98.40,0.00,0.00,36.82,100.00,0.00,0.19,0.28,,8.42,98.18,99.30,0.00,-118.74,15.2096,4.77,,,0.00,70.00,6.95,158.00,163.00,1413.00,1436.00,291.00,294.00,,
,"18 Feb 23","404-96-905171-2",83.82,99.82,99.88,0.92,1633.75,8741.00,7.67,96.18,97.01,0.00,0.00,32.16,100.00,0.00,0.01,0.01,,4.69,100.00,100.00,0.00,-118.93,15.8032,6.34,,,0.00,21.00,5.25,277.00,288.00,940.00,969.00,6.00,6.00,,
,"19 Feb 23","404-96-905171-2",60.27,100.00,100.00,1.29,1635.72,5060.77,8.61,74.51,97.53,0.00,0.00,32.52,100.00,12.50,0.08,0.16,,6.68,100.00,97.50,0.00,-119.10,11.6707,5.30,,,0.00,57.00,6.73,76.00,102.00,1027.00,1053.00,94.00,183.00,,
"HR_ZQ_F3_OM_LHKR71C_C","15 Feb 23","404-96-905171-3",87.93,99.87,99.91,0.73,1708.79,2846.81,6.70,97.18,98.75,0.00,0.00,63.99,100.00,0.00,0.01,0.21,,5.78,100.00,98.57,0.00,-119.67,16.4298,5.63,,,0.00,39.00,11.99,207.00,213.00,1656.00,1677.00,11.00,81.00,,
